game_id,game_date,season,home_team,away_team,venue_name,venue_id,ballpark_id,ballpark_factor_available,ballpark_run_factor,ballpark_hr_factor,roof_type,indoor_or_dome,weather_available,temperature,wind_speed,wind_direction,precipitation_risk,humidity,weather_risk,run_environment_score,weather_ballpark_data_quality,weather_ballpark_warnings
718780,2023-03-30T17:05:00Z,2023,Washington Nationals,Atlanta Braves,Nationals Park,3309,3309,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776296,2025-09-17T22:40:00Z,2025,Detroit Tigers,Cleveland Guardians,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776299,2025-09-17T22:45:00Z,2025,Boston Red Sox,Athletics,Fenway Park,3,3,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776290,2025-09-17T23:05:00Z,2025,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776288,2025-09-17T23:10:00Z,2025,New York Mets,San Diego Padres,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776284,2025-09-17T23:40:00Z,2025,Minnesota Twins,New York Yankees,Target Field,3312,3312,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776289,2025-09-17T23:40:00Z,2025,Kansas City Royals,Seattle Mariners,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776291,2025-09-17T23:40:00Z,2025,Milwaukee Brewers,Los Angeles Angels,American Family Field,32,32,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776292,2025-09-18T00:10:00Z,2025,Houston Astros,Texas Rangers,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776277,2025-09-18T00:40:00Z,2025,Colorado Rockies,Miami Marlins,Coors Field,19,19,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776280,2025-09-18T02:10:00Z,2025,Los Angeles Dodgers,Philadelphia Phillies,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776269,2025-09-18T17:10:00Z,2025,Tampa Bay Rays,Toronto Blue Jays,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776275,2025-09-18T17:10:00Z,2025,Detroit Tigers,Cleveland Guardians,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776276,2025-09-18T17:10:00Z,2025,New York Mets,San Diego Padres,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776281,2025-09-18T17:35:00Z,2025,Boston Red Sox,Athletics,Fenway Park,3,3,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776272,2025-09-18T18:10:00Z,2025,Kansas City Royals,Seattle Mariners,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776270,2025-09-18T19:10:00Z,2025,Colorado Rockies,Miami Marlins,Coors Field,19,19,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776278,2025-09-18T23:15:00Z,2025,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776282,2025-09-18T23:15:00Z,2025,Cincinnati Reds,Chicago Cubs,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776274,2025-09-18T23:40:00Z,2025,Milwaukee Brewers,Los Angeles Angels,American Family Field,32,32,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776271,2025-09-19T02:10:00Z,2025,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776266,2025-09-19T22:40:00Z,2025,Pittsburgh Pirates,Athletics,PNC Park,31,31,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776267,2025-09-19T22:40:00Z,2025,Cincinnati Reds,Chicago Cubs,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776268,2025-09-19T22:40:00Z,2025,Detroit Tigers,Atlanta Braves,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776273,2025-09-19T23:05:00Z,2025,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776259,2025-09-19T23:10:00Z,2025,New York Mets,Washington Nationals,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776261,2025-09-19T23:35:00Z,2025,Tampa Bay Rays,Boston Red Sox,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776260,2025-09-19T23:40:00Z,2025,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776264,2025-09-19T23:40:00Z,2025,Chicago White Sox,San Diego Padres,Rate Field,4,4,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776251,2025-09-20T00:05:00Z,2025,Texas Rangers,Miami Marlins,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776253,2025-09-20T00:10:00Z,2025,Colorado Rockies,Los Angeles Angels,Coors Field,19,19,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776262,2025-09-20T00:10:00Z,2025,Houston Astros,Seattle Mariners,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776263,2025-09-20T00:10:00Z,2025,Minnesota Twins,Cleveland Guardians,Target Field,3312,3312,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776265,2025-09-20T00:15:00Z,2025,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,2889,2889,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776255,2025-09-20T01:40:00Z,2025,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776256,2025-09-20T02:10:00Z,2025,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776258,2025-09-20T17:10:00Z,2025,Detroit Tigers,Atlanta Braves,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
777839,2025-09-20T18:10:00Z,2025,Minnesota Twins,Cleveland Guardians,Target Field,3312,3312,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776252,2025-09-20T20:10:00Z,2025,New York Mets,Washington Nationals,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776249,2025-09-20T22:40:00Z,2025,Pittsburgh Pirates,Athletics,PNC Park,31,31,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776254,2025-09-20T22:40:00Z,2025,Cincinnati Reds,Chicago Cubs,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776242,2025-09-20T23:05:00Z,2025,Texas Rangers,Miami Marlins,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776247,2025-09-20T23:05:00Z,2025,Tampa Bay Rays,Boston Red Sox,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776257,2025-09-20T23:05:00Z,2025,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776243,2025-09-20T23:10:00Z,2025,Minnesota Twins,Cleveland Guardians,Target Field,3312,3312,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776245,2025-09-20T23:10:00Z,2025,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776248,2025-09-20T23:10:00Z,2025,Houston Astros,Seattle Mariners,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776250,2025-09-20T23:10:00Z,2025,Chicago White Sox,San Diego Padres,Rate Field,4,4,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776244,2025-09-20T23:15:00Z,2025,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,2889,2889,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776241,2025-09-21T00:10:00Z,2025,Colorado Rockies,Los Angeles Angels,Coors Field,19,19,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776246,2025-09-21T00:10:00Z,2025,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776233,2025-09-21T01:10:00Z,2025,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776238,2025-09-21T17:10:00Z,2025,Detroit Tigers,Atlanta Braves,Comerica Park,2394,2394,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776234,2025-09-21T17:35:00Z,2025,Pittsburgh Pirates,Athletics,PNC Park,31,31,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776240,2025-09-21T17:35:00Z,2025,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776237,2025-09-21T17:40:00Z,2025,New York Mets,Washington Nationals,Citi Field,3289,3289,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776239,2025-09-21T17:40:00Z,2025,Cincinnati Reds,Chicago Cubs,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776225,2025-09-21T18:10:00Z,2025,Minnesota Twins,Cleveland Guardians,Target Field,3312,3312,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776229,2025-09-21T18:10:00Z,2025,Kansas City Royals,Toronto Blue Jays,Kauffman Stadium,7,7,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776235,2025-09-21T18:10:00Z,2025,Chicago White Sox,San Diego Padres,Rate Field,4,4,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776231,2025-09-21T18:15:00Z,2025,St. Louis Cardinals,Milwaukee Brewers,Busch Stadium,2889,2889,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776226,2025-09-21T18:35:00Z,2025,Texas Rangers,Miami Marlins,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776232,2025-09-21T19:10:00Z,2025,Colorado Rockies,Los Angeles Angels,Coors Field,19,19,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776227,2025-09-21T20:10:00Z,2025,Los Angeles Dodgers,San Francisco Giants,Dodger Stadium,22,22,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776230,2025-09-21T20:10:00Z,2025,Arizona Diamondbacks,Philadelphia Phillies,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776228,2025-09-21T23:10:00Z,2025,Houston Astros,Seattle Mariners,Daikin Park,2392,2392,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776236,2025-09-21T23:35:00Z,2025,Tampa Bay Rays,Boston Red Sox,George M. Steinbrenner Field,2523,2523,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776221,2025-09-22T23:15:00Z,2025,Atlanta Braves,Washington Nationals,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776222,2025-09-23T01:40:00Z,2025,San Diego Padres,Milwaukee Brewers,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776220,2025-09-23T01:45:00Z,2025,San Francisco Giants,St. Louis Cardinals,Oracle Park,2395,2395,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776223,2025-09-23T22:35:00Z,2025,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776218,2025-09-23T22:40:00Z,2025,Cleveland Guardians,Detroit Tigers,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776224,2025-09-23T22:40:00Z,2025,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776215,2025-09-23T22:45:00Z,2025,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776216,2025-09-23T23:05:00Z,2025,New York Yankees,Chicago White Sox,Yankee Stadium,3313,3313,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776217,2025-09-23T23:07:00Z,2025,Toronto Blue Jays,Boston Red Sox,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776219,2025-09-23T23:15:00Z,2025,Atlanta Braves,Washington Nationals,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776209,2025-09-23T23:40:00Z,2025,Chicago Cubs,New York Mets,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776210,2025-09-24T00:05:00Z,2025,Texas Rangers,Minnesota Twins,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776207,2025-09-24T01:38:00Z,2025,Los Angeles Angels,Kansas City Royals,Angel Stadium,1,1,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776212,2025-09-24T01:40:00Z,2025,Seattle Mariners,Colorado Rockies,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776213,2025-09-24T01:40:00Z,2025,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776214,2025-09-24T01:40:00Z,2025,San Diego Padres,Milwaukee Brewers,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776211,2025-09-24T01:45:00Z,2025,San Francisco Giants,St. Louis Cardinals,Oracle Park,2395,2395,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776208,2025-09-24T02:05:00Z,2025,Athletics,Houston Astros,Sutter Health Park,2529,2529,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776200,2025-09-24T16:15:00Z,2025,Atlanta Braves,Washington Nationals,Truist Park,4705,4705,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776198,2025-09-24T20:10:00Z,2025,San Diego Padres,Milwaukee Brewers,Petco Park,2680,2680,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776203,2025-09-24T22:35:00Z,2025,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776202,2025-09-24T22:40:00Z,2025,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776204,2025-09-24T22:40:00Z,2025,Cleveland Guardians,Detroit Tigers,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776201,2025-09-24T22:45:00Z,2025,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776199,2025-09-24T23:05:00Z,2025,New York Yankees,Chicago White Sox,Yankee Stadium,3313,3313,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776206,2025-09-24T23:07:00Z,2025,Toronto Blue Jays,Boston Red Sox,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776192,2025-09-25T00:05:00Z,2025,Texas Rangers,Minnesota Twins,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776205,2025-09-25T00:05:00Z,2025,Chicago Cubs,New York Mets,Wrigley Field,17,17,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776197,2025-09-25T01:38:00Z,2025,Los Angeles Angels,Kansas City Royals,Angel Stadium,1,1,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776193,2025-09-25T01:40:00Z,2025,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776194,2025-09-25T01:40:00Z,2025,Seattle Mariners,Colorado Rockies,T-Mobile Park,680,680,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776196,2025-09-25T01:45:00Z,2025,San Francisco Giants,St. Louis Cardinals,Oracle Park,2395,2395,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776195,2025-09-25T02:05:00Z,2025,Athletics,Houston Astros,Sutter Health Park,2529,2529,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776190,2025-09-25T16:40:00Z,2025,Cincinnati Reds,Pittsburgh Pirates,Great American Ball Park,2602,2602,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776191,2025-09-25T17:05:00Z,2025,Baltimore Orioles,Tampa Bay Rays,Oriole Park at Camden Yards,2,2,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776183,2025-09-25T18:35:00Z,2025,Texas Rangers,Minnesota Twins,Globe Life Field,5325,5325,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776182,2025-09-25T19:35:00Z,2025,Athletics,Houston Astros,Sutter Health Park,2529,2529,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776185,2025-09-25T19:40:00Z,2025,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,15,15,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
776188,2025-09-25T22:05:00Z,2025,Philadelphia Phillies,Miami Marlins,Citizens Bank Park,2681,2681,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776189,2025-09-25T22:40:00Z,2025,Cleveland Guardians,Detroit Tigers,Progressive Field,5,5,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776184,2025-09-25T23:05:00Z,2025,New York Yankees,Chicago White Sox,Yankee Stadium,3313,3313,False,,,,,False,,,,,,,,low,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | No static ballpark factor mapping for this venue; ballpark factors remain null.
776186,2025-09-25T23:07:00Z,2025,Toronto Blue Jays,Boston Red Sox,Rogers Centre,14,14,False,,,retractable,True,False,,,,,,,,medium,Historical weather unavailable from saved MLB schedule snapshots; weather fields are null. | Static roof context applied from a small documented venue map.
